t,AGFF,DGFF
-10.0,7.254676880965488e-06,-0.006196397759436968
-9.8,7.696468461758973e-06,-0.006510081320828165
-9.6,8.174872499618844e-06,-0.006845300270364006
-9.4,8.693761850410758e-06,-0.007203934878167922
-9.2,9.257511488869127e-06,-0.00758806590629736
-9.0,9.8710750676516e-06,-0.007999999999999998
-8.8,1.054007866468015e-05,-0.008442298821524568
-8.6,1.1270930346118668e-05,-0.008917812558687524
-8.4,1.2070944568040042e-05,-0.009429718561318317
-8.2,1.2948499701562393e-05,-0.009981566005562954
-8.0,1.391322239048491e-05,-0.010577327665007762
-7.8,1.4976210356038083e-05,-0.011221460086513297
-7.6,1.6150288825978738e-05,-0.011918973737448777
-7.4,1.745037951100395e-05,-0.012675515022345759
-7.199999999999999,1.8893845223961483e-05,-0.013497462477054318
-7.0,2.0501004896746727e-05,-0.01439203995814661
-6.8,2.229576542722318e-05,-0.015367450281555296
-6.6,2.430625592311871e-05,-0.016433033562340847
-6.4,2.6565947412394556e-05,-0.017599455512922007
-6.199999999999999,2.911465890827272e-05,-0.018878932230382436
-6.0,3.200006032330568e-05,-0.0202854996243426
-5.8,3.527966731104247e-05,-0.021835337711503255
-5.6,3.90231435639794e-05,-0.023547162673489937
-5.3999999999999995,4.3315612737007076e-05,-0.0254427030327702
-5.199999999999999,4.826144384339144e-05,-0.02754728080753361
-5.0,5.398982234671251e-05,-0.029890524416745244
-4.8,6.066196631494683e-05,-0.0325072479123123
-4.6,6.848026194552892e-05,-0.03543854149935851
-4.3999999999999995,7.770190206672921e-05,-0.03873313222566849
-4.199999999999999,8.865649417712535e-05,-0.042449092532732983
-4.0,0.00010177094837808682,-0.046655999999999996
-3.8,0.00011760499465864719,-0.051437686876150454
-3.5999999999999996,0.00013690163437559698,-0.05689576695493857
-3.3999999999999995,0.00016066142592626047,-0.06315419603755501
-3.1999999999999993,0.0001902535493291015,-0.07036521962056452
-3.0,0.00022758308896116572,-0.07871720116618078
-2.8,0.000275353458016713,-0.08844502722990659
-2.5999999999999996,0.00033748579100969736,-0.0998440843544183
-2.3999999999999995,0.0004198097241642556,-0.11328924843073417
-2.1999999999999993,0.0005312412859179562,-0.12926100296608792
-2.0,0.0006858711092083184,-0.14838184408711583
-1.799999999999999,0.0009068354317463068,-0.17146776406035685
-1.5999999999999996,0.0012338855866582189,-0.19960221933573266
-1.4000000000000004,0.001739154681528543,-0.23424426181889219
-1.1999999999999993,0.002562630697319091,-0.2773896605572452
-1.0,0.004000000028026342,-0.33181611288120166
-0.7999999999999989,0.006748731275209747,-0.4014653208858894
-0.5999999999999996,0.012721351509113092,-0.4920542353112699
-0.3999999999999986,0.02844788343636902,-0.612082457330549
-0.1999999999999993,0.08573388202257493,-0.7745497199296217
0.0,0.4999999998929071,-1.0
